Number of devices,Interaction,Signals,Successful rate
2,224.0,1080.0,69.047619
3,345.0,1665.0,67.857143
4,466.0,2250.0,67.261905
5,602.0,2850.0,66.904762
6,704.0,3400.0,66.865079
