Number of devices,Interaction,Signals,Successful rate
2,222.0,1078.0,68.75
3,325.0,1565.0,69.84127
4,444.0,2140.0,68.89881
5,591.0,2775.0,67.857143
6,686.0,3310.0,67.757937
