Number of devices,Interaction,Signals,Successful rate
2,246.0,1182.0,65.77381
3,364.0,1748.0,66.071429
4,488.0,2328.0,66.071429
5,612.0,2900.0,66.309524
6,708.0,3396.0,66.964286
