Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.369048
3,367.0,1751.0,66.269841
4,464.0,2240.0,67.410714
5,569.0,2745.0,67.97619
6,682.0,3290.0,67.956349
