Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,355.0,1715.0,66.865079
4,464.0,2240.0,67.410714
5,597.0,2845.0,66.904762
6,704.0,3400.0,66.865079
