Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,360.0,1728.0,66.666667
4,500.0,2340.0,66.220238
5,586.0,2810.0,67.380952
6,700.0,3356.0,67.361111
