Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,349.0,1685.0,67.261905
4,466.0,2250.0,67.113095
5,574.0,2750.0,67.97619
6,724.0,3380.0,67.460317
