Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,333.0,1605.0,69.047619
4,452.0,2180.0,68.303571
5,571.0,2755.0,67.857143
6,694.0,3254.0,68.551587
