Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.369048
3,357.0,1725.0,66.468254
4,460.0,2220.0,67.708333
5,565.0,2725.0,68.214286
6,676.0,3260.0,68.253968
