Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.964286
3,357.0,1725.0,66.666667
4,496.0,2336.0,66.220238
5,612.0,2900.0,66.309524
6,740.0,3484.0,66.269841
