Number of devices,Interaction,Signals,Successful rate
2,232.0,1112.0,68.154762
3,357.0,1701.0,67.261905
4,486.0,2302.0,66.666667
5,603.0,2875.0,66.547619
6,722.0,3442.0,66.56746
