Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,352.0,1688.0,67.65873
4,446.0,2150.0,68.75
5,565.0,2725.0,68.214286
6,680.0,3232.0,68.650794
