Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,67.261905
3,356.0,1708.0,66.865079
4,468.0,2260.0,67.113095
5,600.0,2840.0,66.904762
6,726.0,3414.0,66.865079
