Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.261905
3,356.0,1708.0,66.865079
4,462.0,2214.0,67.857143
5,571.0,2755.0,67.857143
6,700.0,3308.0,67.956349
