Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,358.0,1718.0,66.666667
4,460.0,2220.0,67.559524
5,595.0,2835.0,67.02381
6,730.0,3410.0,66.964286
