Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,350.0,1678.0,67.65873
4,478.0,2278.0,66.964286
5,581.0,2765.0,67.857143
6,702.0,3294.0,68.154762
