Number of devices,Interaction,Signals,Successful rate
2,216.0,1048.0,69.642857
3,340.0,1628.0,68.452381
4,456.0,2200.0,68.005952
5,551.0,2655.0,69.047619
6,692.0,3292.0,67.956349
