Number of devices,Interaction,Signals,Successful rate
2,236.0,1132.0,67.261905
3,359.0,1711.0,66.865079
4,478.0,2278.0,66.815476
5,594.0,2850.0,66.666667
6,712.0,3416.0,66.765873
