Number of devices,Interaction,Signals,Successful rate
2,246.0,1190.0,65.77381
3,366.0,1758.0,66.071429
4,486.0,2334.0,66.071429
5,602.0,2890.0,66.309524
6,714.0,3450.0,66.369048
