Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.071429
3,352.0,1688.0,67.460317
4,474.0,2274.0,66.964286
5,597.0,2845.0,66.904762
6,704.0,3400.0,66.865079
