Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,337.0,1625.0,68.452381
4,446.0,2134.0,69.196429
5,557.0,2685.0,68.690476
6,678.0,3270.0,68.154762
