Number of devices,Interaction,Signals,Successful rate
2,248.0,1192.0,65.77381
3,359.0,1711.0,67.063492
4,482.0,2282.0,66.964286
5,589.0,2845.0,66.785714
6,712.0,3416.0,66.865079
