Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,321.0,1545.0,70.238095
4,444.0,2140.0,68.75
5,543.0,2615.0,69.52381
6,670.0,3206.0,68.849206
