Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.369048
3,369.0,1761.0,65.873016
4,490.0,2338.0,65.922619
5,611.0,2875.0,66.666667
6,734.0,3454.0,66.56746
