Number of devices,Interaction,Signals,Successful rate
2,238.0,1158.0,66.369048
3,347.0,1675.0,67.65873
4,448.0,2144.0,69.047619
5,584.0,2760.0,67.97619
6,686.0,3310.0,67.757937
