Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.857143
3,351.0,1671.0,67.857143
4,472.0,2232.0,67.708333
5,587.0,2795.0,67.5
6,698.0,3346.0,67.460317
