Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.964286
3,351.0,1695.0,67.063492
4,466.0,2250.0,67.261905
5,578.0,2770.0,67.619048
6,686.0,3238.0,68.551587
