Number of devices,Interaction,Signals,Successful rate
2,238.0,1158.0,66.369048
3,349.0,1685.0,67.261905
4,464.0,2240.0,67.410714
5,614.0,2870.0,66.785714
6,690.0,3306.0,67.857143
