Number of devices,Interaction,Signals,Successful rate
2,222.0,1070.0,69.345238
3,322.0,1538.0,70.634921
4,450.0,2154.0,68.89881
5,568.0,2720.0,68.452381
6,668.0,3172.0,69.543651
