Number of devices,Interaction,Signals,Successful rate
2,218.0,1050.0,69.940476
3,340.0,1628.0,68.452381
4,462.0,2214.0,67.708333
5,586.0,2770.0,67.738095
6,712.0,3344.0,67.559524
