Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,68.154762
3,353.0,1681.0,67.65873
4,468.0,2244.0,67.410714
5,572.0,2740.0,68.095238
6,678.0,3246.0,68.551587
