Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.369048
3,359.0,1735.0,66.468254
4,472.0,2264.0,67.113095
5,590.0,2830.0,67.142857
6,700.0,3380.0,67.063492
