Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.964286
3,365.0,1741.0,66.468254
4,468.0,2244.0,67.261905
5,583.0,2815.0,67.142857
6,690.0,3306.0,67.956349
