Number of devices,Interaction,Signals,Successful rate
2,238.0,1150.0,66.666667
3,347.0,1675.0,67.65873
4,484.0,2276.0,67.113095
5,603.0,2835.0,67.02381
6,704.0,3352.0,67.460317
