Number of devices,Interaction,Signals,Successful rate
2,252.0,1204.0,65.47619
3,354.0,1698.0,67.261905
4,478.0,2278.0,66.964286
5,571.0,2755.0,67.857143
6,690.0,3258.0,68.452381
