Number of devices,Interaction,Signals,Successful rate
2,226.0,1090.0,68.75
3,342.0,1662.0,67.65873
4,448.0,2160.0,68.60119
5,563.0,2715.0,68.333333
6,686.0,3310.0,67.757937
