Number of devices,Interaction,Signals,Successful rate
2,228.0,1100.0,68.154762
3,351.0,1695.0,67.261905
4,458.0,2210.0,67.708333
5,559.0,2695.0,68.571429
6,696.0,3264.0,68.452381
