Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,345.0,1665.0,67.857143
4,442.0,2130.0,69.047619
5,571.0,2715.0,68.333333
6,680.0,3280.0,68.055556
