Number of devices,Interaction,Signals,Successful rate
2,228.0,1092.0,68.75
3,319.0,1535.0,70.436508
4,448.0,2144.0,68.89881
5,538.0,2570.0,70.357143
6,672.0,3192.0,69.146825
