Number of devices,Interaction,Signals,Successful rate
2,226.0,1098.0,68.154762
3,326.0,1582.0,69.246032
4,442.0,2114.0,69.494048
5,545.0,2625.0,69.404762
6,674.0,3250.0,68.253968
