Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.559524
3,337.0,1625.0,68.452381
4,446.0,2134.0,69.196429
5,537.0,2585.0,69.880952
6,670.0,3230.0,68.551587
