Number of devices,Interaction,Signals,Successful rate
2,198.0,950.0,72.916667
3,321.0,1545.0,70.238095
4,442.0,2114.0,69.494048
5,563.0,2715.0,68.333333
6,692.0,3292.0,67.956349
