Number of devices,Interaction,Signals,Successful rate
2,248.0,1184.0,66.071429
3,343.0,1655.0,68.055556
4,468.0,2244.0,67.410714
5,579.0,2795.0,67.380952
6,692.0,3340.0,67.460317
