Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,352.0,1712.0,66.666667
4,492.0,2332.0,66.071429
5,602.0,2850.0,66.785714
6,722.0,3418.0,66.765873
