Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.261905
3,353.0,1705.0,67.063492
4,466.0,2218.0,67.857143
5,586.0,2770.0,67.857143
6,688.0,3248.0,68.551587
