Number of devices,Interaction,Signals,Successful rate
2,236.0,1140.0,66.964286
3,357.0,1725.0,66.666667
4,458.0,2210.0,67.857143
5,580.0,2780.0,67.738095
6,722.0,3394.0,67.162698
