Number of devices,Interaction,Signals,Successful rate
1,242.0,583.0,78.571429
2,347.0,383.0,100.0
3,519.0,565.0,100.0
4,686.0,738.0,100.0
5,857.0,918.0,100.0
6,1028.0,1098.0,100.0
7,1200.0,1287.0,100.0
