Number of devices,Interaction,Signals,Successful rate
2,234.0,1138.0,66.964286
3,346.0,1658.0,67.857143
4,460.0,2220.0,67.708333
5,565.0,2725.0,68.214286
6,678.0,3222.0,68.650794
