Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,355.0,1691.0,67.460317
4,470.0,2270.0,66.964286
5,591.0,2855.0,66.666667
6,744.0,3480.0,66.369048
