Number of devices,Interaction,Signals,Successful rate
2,212.0,1020.0,70.833333
3,309.0,1485.0,71.428571
4,410.0,1970.0,71.428571
5,543.0,2615.0,69.52381
6,654.0,3126.0,69.742063
