Number of devices,Interaction,Signals,Successful rate
2,242.0,1170.0,66.071429
3,347.0,1675.0,67.65873
4,468.0,2244.0,67.559524
5,603.0,2835.0,67.142857
6,718.0,3398.0,67.063492
