Number of devices,Interaction,Signals,Successful rate
2,242.0,1162.0,66.369048
3,363.0,1731.0,66.468254
4,482.0,2298.0,66.517857
5,584.0,2800.0,67.261905
6,708.0,3324.0,67.857143
