Number of devices,Interaction,Signals,Successful rate
2,224.0,1088.0,68.452381
3,327.0,1575.0,69.642857
4,450.0,2154.0,68.75
5,557.0,2645.0,69.52381
6,670.0,3206.0,68.849206
