Number of devices,Interaction,Signals,Successful rate
2,220.0,1060.0,69.642857
3,317.0,1525.0,70.634921
4,408.0,1960.0,71.577381
5,540.0,2580.0,70.119048
6,670.0,3206.0,68.948413
