Number of devices,Interaction,Signals,Successful rate
2,240.0,1152.0,66.964286
3,353.0,1705.0,67.063492
4,474.0,2274.0,66.964286
5,580.0,2780.0,67.619048
6,688.0,3272.0,68.253968
