Number of devices,Interaction,Signals,Successful rate
2,228.0,1100.0,68.154762
3,349.0,1685.0,67.460317
4,474.0,2258.0,67.113095
5,592.0,2840.0,66.904762
6,696.0,3336.0,67.559524
