Number of devices,Interaction,Signals,Successful rate
2,234.0,1130.0,67.261905
3,353.0,1681.0,67.460317
4,460.0,2220.0,67.708333
5,575.0,2775.0,67.619048
6,690.0,3330.0,67.559524
