Number of devices,Interaction,Signals,Successful rate
2,240.0,1160.0,66.369048
3,351.0,1695.0,67.261905
4,466.0,2250.0,67.261905
5,597.0,2805.0,67.5
6,694.0,3350.0,67.361111
