Number of devices,Interaction,Signals,Successful rate
2,230.0,1110.0,67.857143
3,331.0,1595.0,69.246032
4,426.0,2050.0,70.238095
5,561.0,2665.0,69.166667
6,648.0,3120.0,69.642857
