Number of devices,Interaction,Signals,Successful rate
2,232.0,1120.0,67.559524
3,331.0,1595.0,69.246032
4,424.0,2040.0,70.386905
5,527.0,2535.0,70.47619
6,654.0,3150.0,69.345238
