Number of devices,Interaction,Signals,Successful rate
2,226.0,1090.0,68.75
3,348.0,1668.0,67.857143
4,466.0,2218.0,67.857143
5,574.0,2710.0,68.452381
6,686.0,3310.0,67.757937
