Number of devices,Interaction,Signals,Successful rate
2,226.0,1090.0,68.75
3,333.0,1605.0,69.047619
4,452.0,2180.0,68.303571
5,581.0,2765.0,67.738095
6,698.0,3322.0,67.65873
