Number of devices,Interaction,Signals,Successful rate
2,224.0,1080.0,69.047619
3,318.0,1518.0,71.031746
4,428.0,2044.0,70.535714
5,558.0,2670.0,69.047619
6,656.0,3136.0,69.642857
