Number of devices,Interaction,Signals,Successful rate
2,244.0,1172.0,66.071429
3,367.0,1751.0,66.071429
4,478.0,2310.0,66.369048
5,626.0,2930.0,65.952381
6,744.0,3504.0,65.972222
